111,5.0,5.0,18
112,4.0,2.0,18
113,4.0,3.0,20
114,2.0,0.0,22
115,3.0,1.0,19
116,9.0,9.0,23
117,5.0,6.0,22
118,1.0,1.0,20
119,10.0,10.0,20
120,9.0,10.0,21
121,7.0,9.0,19
122,9.0,10.0,23
123,6.0,4.0,18
124,8.0,9.0,22
125,10.0,10.0,24
126,10.0,10.0,23
127,7.0,8.0,18
128,10.0,10.0,20
129,5.0,6.0,21
130,6.0,6.0,19
131,3.0,5.0,19
132,8.0,8.0,24
133,2.0,2.0,24
134,2.0,0.0,23
135,4.0,4.0,24
136,6.0,7.0,20
137,10.0,10.0,23
138,0.0,0.0,18
139,6.0,8.0,18
140,3.0,1.0,19
141,4.0,2.0,18
142,8.0,8.0,22
143,5.0,3.0,18
144,10.0,10.0,18
145,2.0,4.0,21
146,1.0,0.0,23
147,3.0,1.0,18
148,6.0,4.0,23
149,10.0,10.0,22
150,7.0,6.0,19
151,7.0,6.0,18
152,1.0,0.0,22
153,0.0,0.0,22
154,2.0,0.0,24
155,7.0,7.0,20
156,8.0,7.0,20
157,4.0,2.0,18
158,5.0,4.0,19
159,9.0,7.0,22
160,7.0,5.0,22
161,4.0,2.0,24
162,4.0,5.0,21
163,9.0,10.0,22
164,1.0,1.0,21
165,0.0,2.0,22
166,4.0,5.0,22
167,1.0,0.0,20
168,10.0,10.0,20
169,9.0,9.0,19
170,9.0,10.0,24
171,4.0,5.0,23
172,1.0,0.0,19
173,6.0,7.0,20
174,8.0,10.0,18
175,9.0,9.0,19
176,0.0,0.0,18
177,10.0,9.0,19
178,10.0,9.0,20
179,2.0,4.0,21
180,1.0,1.0,24
181,8.0,9.0,19
182,9.0,8.0,24
183,7.0,9.0,18
184,6.0,6.0,23
185,5.0,7.0,21
186,7.0,6.0,21
187,5.0,7.0,19
188,8.0,8.0,18
189,8.0,7.0,24
190,2.0,3.0,23
191,3.0,2.0,23
192,7.0,8.0,21
193,0.0,0.0,20
194,10.0,10.0,21
195,10.0,9.0,21
196,9.0,8.0,21
197,9.0,10.0,18
198,10.0,9.0,24
199,4.0,6.0,19
200,8.0,9.0,22
201,3.0,5.0,24
202,2.0,3.0,19
203,6.0,4.0,18
204,0.0,2.0,19
205,0.0,2.0,19
206,6.0,6.0,18
207,6.0,5.0,21
208,4.0,3.0,23
209,9.0,10.0,19
210,9.0,7.0,24
211,5.0,6.0,21
212,8.0,10.0,19
213,9.0,10.0,20
214,4.0,3.0,19
215,10.0,8.0,22
216,9.0,10.0,20
217,3.0,3.0,21
218,9.0,10.0,23
219,9.0,9.0,21
220,4.0,4.0,19
221,8.0,8.0,19
222,0.0,0.0,22
223,1.0,3.0,20
224,10.0,8.0,19
225,5.0,3.0,22
226,4.0,6.0,18
227,3.0,3.0,18
228,6.0,4.0,24
229,9.0,10.0,20
230,3.0,1.0,18
231,8.0,7.0,20
232,6.0,5.0,18
233,2.0,4.0,18
234,8.0,6.0,23
235,0.0,2.0,23
236,6.0,6.0,20
237,5.0,7.0,24
238,7.0,6.0,24
239,1.0,2.0,20
240,5.0,7.0,19
241,3.0,2.0,22
242,2.0,3.0,21
243,8.0,9.0,22
244,2.0,2.0,20
245,8.0,6.0,23
246,5.0,6.0,20
247,5.0,3.0,23
248,6.0,4.0,18
249,8.0,7.0,24
250,7.0,6.0,19
251,5.0,5.0,22
252,8.0,10.0,21
253,9.0,8.0,23
254,2.0,1.0,19
255,9.0,7.0,23
256,8.0,10.0,22
257,3.0,2.0,24
258,3.0,4.0,20
259,5.0,4.0,22
260,5.0,6.0,20
261,5.0,6.0,24
262,0.0,0.0,19
263,7.0,7.0,22
264,8.0,10.0,20
265,10.0,8.0,24
266,9.0,7.0,23
267,10.0,8.0,18
268,5.0,4.0,18
269,9.0,10.0,21
270,10.0,8.0,18
271,10.0,10.0,24
272,4.0,2.0,22
273,3.0,3.0,18
274,8.0,10.0,21
275,8.0,9.0,22
276,5.0,4.0,20
277,4.0,5.0,20
278,4.0,3.0,18
279,9.0,8.0,19
280,9.0,8.0,20
281,10.0,9.0,21
282,6.0,6.0,20
283,4.0,2.0,22
284,8.0,8.0,18
285,0.0,1.0,23
286,2.0,4.0,22
287,6.0,8.0,23
288,2.0,1.0,21
289,10.0,10.0,21
290,10.0,9.0,24
291,2.0,2.0,22
292,10.0,9.0,19
293,5.0,4.0,20
294,10.0,9.0,23
295,2.0,3.0,21
296,8.0,8.0,19
297,4.0,6.0,22
298,9.0,8.0,19
299,0.0,0.0,19
300,9.0,10.0,22
301,1.0,1.0,22
302,9.0,9.0,18
303,3.0,4.0,20
304,6.0,7.0,20
305,4.0,2.0,24
306,2.0,2.0,22
307,3.0,1.0,23
308,6.0,7.0,22
309,5.0,4.0,24
310,6.0,8.0,23
311,6.0,7.0,23
312,5.0,3.0,24
313,7.0,8.0,21
314,6.0,7.0,18
315,7.0,9.0,22
316,8.0,9.0,22
317,8.0,7.0,20
318,3.0,1.0,19
319,7.0,9.0,23
320,4.0,4.0,24
321,9.0,10.0,23
322,9.0,10.0,21
323,9.0,7.0,18
324,9.0,8.0,19
325,8.0,8.0,23
326,0.0,0.0,19
327,2.0,1.0,19
328,6.0,4.0,22
329,0.0,0.0,19
330,8.0,10.0,24
331,2.0,1.0,19
332,3.0,1.0,21
333,1.0,0.0,23
334,1.0,3.0,22
335,1.0,0.0,23
336,7.0,5.0,21
337,10.0,10.0,19
338,10.0,10.0,23
339,10.0,10.0,21
340,2.0,0.0,23
341,2.0,0.0,22
342,3.0,4.0,20
343,5.0,7.0,20
344,3.0,1.0,24
345,7.0,6.0,23
346,0.0,1.0,23
347,2.0,1.0,23
348,2.0,0.0,21
349,10.0,10.0,18
350,1.0,0.0,22
351,0.0,0.0,18
352,8.0,9.0,22
353,9.0,7.0,21
354,1.0,3.0,24
355,3.0,2.0,23
356,1.0,0.0,23
357,1.0,0.0,20
358,9.0,10.0,22
359,10.0,8.0,19
360,4.0,3.0,19
361,6.0,7.0,23
362,10.0,10.0,20
363,4.0,2.0,23
364,7.0,5.0,19
365,4.0,3.0,21
366,3.0,2.0,21
367,1.0,0.0,23
368,5.0,6.0,21
369,1.0,0.0,20
370,2.0,1.0,20
371,2.0,2.0,22
372,3.0,1.0,21
373,2.0,4.0,23
374,3.0,1.0,20
375,10.0,8.0,24
376,7.0,6.0,18
377,6.0,8.0,19
378,3.0,2.0,21
379,2.0,3.0,19
380,5.0,5.0,23
381,8.0,9.0,19
382,9.0,10.0,23
383,8.0,10.0,21
384,6.0,4.0,23
385,0.0,0.0,22
386,10.0,10.0,21
387,0.0,0.0,20
388,3.0,2.0,21
389,2.0,3.0,22
390,6.0,4.0,22
391,7.0,8.0,21
392,7.0,9.0,24
393,2.0,2.0,23
394,2.0,3.0,21
395,1.0,0.0,23
396,4.0,6.0,22
397,6.0,8.0,19
398,1.0,2.0,21
399,3.0,3.0,22
400,3.0,4.0,18
401,1.0,0.0,22
402,8.0,10.0,19
403,4.0,4.0,19
404,8.0,7.0,19
405,8.0,10.0,24
406,0.0,0.0,24
407,5.0,4.0,18
408,5.0,7.0,24
409,1.0,1.0,21
410,0.0,0.0,20
411,8.0,8.0,22
412,7.0,6.0,19
413,6.0,5.0,19
414,4.0,5.0,20
415,1.0,1.0,20
416,1.0,3.0,23
417,7.0,6.0,20
418,5.0,5.0,23
419,10.0,8.0,21
420,4.0,5.0,22
421,7.0,7.0,23
422,7.0,7.0,24
423,1.0,0.0,20
424,0.0,1.0,19
425,4.0,2.0,23
426,1.0,0.0,21
427,1.0,0.0,24
428,1.0,1.0,18
429,3.0,3.0,23
430,1.0,2.0,18
431,5.0,3.0,19
432,8.0,7.0,20
433,7.0,8.0,23
434,2.0,1.0,22
435,3.0,2.0,23
436,0.0,2.0,23
437,1.0,0.0,22
438,1.0,3.0,20
439,0.0,1.0,18
440,5.0,6.0,24
441,4.0,3.0,21
442,6.0,4.0,20
443,3.0,4.0,21
444,1.0,0.0,22
445,7.0,5.0,20
446,9.0,9.0,22
447,7.0,7.0,22
448,4.0,6.0,18
449,10.0,10.0,19
450,1.0,0.0,21
451,6.0,8.0,24
452,7.0,7.0,18
453,4.0,4.0,24
454,0.0,0.0,21
455,9.0,9.0,19
456,3.0,2.0,24
457,7.0,6.0,21
458,6.0,5.0,22
459,10.0,10.0,22
460,3.0,4.0,22
461,9.0,8.0,22
462,1.0,1.0,24
463,8.0,9.0,19
464,9.0,8.0,20
465,6.0,7.0,22
466,4.0,5.0,21
467,4.0,3.0,19
468,5.0,7.0,24
469,10.0,10.0,21
470,3.0,5.0,22
471,1.0,3.0,19
472,8.0,9.0,23
473,7.0,8.0,18
474,1.0,0.0,23
475,0.0,2.0,22
476,7.0,5.0,19
477,0.0,0.0,19
478,10.0,10.0,20
479,0.0,2.0,22
480,9.0,9.0,20
481,4.0,3.0,23
482,5.0,4.0,22
483,1.0,0.0,18
484,5.0,6.0,18
485,8.0,6.0,21
486,2.0,3.0,21
487,3.0,4.0,24
488,2.0,0.0,19
489,3.0,4.0,23
490,8.0,6.0,22
491,9.0,9.0,20
492,8.0,10.0,20
493,0.0,0.0,18
494,2.0,1.0,23
495,2.0,3.0,22
496,4.0,2.0,18
497,0.0,2.0,22
498,2.0,3.0,23
499,6.0,5.0,18
500,2.0,1.0,19
501,7.0,8.0,23
502,6.0,4.0,24
503,4.0,2.0,21
504,10.0,8.0,21
505,3.0,5.0,20
506,1.0,3.0,20
507,7.0,5.0,22
508,7.0,9.0,23
509,3.0,2.0,18
510,5.0,4.0,22
511,6.0,6.0,22
512,2.0,1.0,20
513,7.0,7.0,23
514,0.0,2.0,21
515,1.0,0.0,19
516,7.0,8.0,18
517,5.0,6.0,20
518,1.0,1.0,23
519,9.0,7.0,20
520,8.0,6.0,20
521,0.0,1.0,23
522,10.0,9.0,19
523,0.0,0.0,24
524,1.0,1.0,23
525,1.0,0.0,18
526,1.0,1.0,24
527,7.0,7.0,20
528,9.0,9.0,20
529,2.0,3.0,19
530,4.0,5.0,23
531,0.0,1.0,23
532,9.0,7.0,22
533,6.0,8.0,24
534,0.0,2.0,23
535,0.0,1.0,23
536,4.0,4.0,23
537,3.0,1.0,21
538,1.0,0.0,21
539,5.0,3.0,22
540,2.0,0.0,24
541,6.0,6.0,24
542,0.0,2.0,20
543,5.0,7.0,24
544,1.0,2.0,22
545,10.0,10.0,18
546,5.0,5.0,24
547,9.0,8.0,19
548,7.0,6.0,24
549,10.0,9.0,18
550,0.0,0.0,22
551,4.0,2.0,18
552,6.0,7.0,23
553,1.0,3.0,22
554,9.0,10.0,24
555,0.0,2.0,19
556,3.0,1.0,18
557,8.0,6.0,24
558,9.0,10.0,21
559,3.0,3.0,18
560,7.0,8.0,19
561,1.0,0.0,23
562,9.0,10.0,20
563,7.0,7.0,19
564,6.0,5.0,24
565,1.0,0.0,21
566,7.0,9.0,23
567,0.0,0.0,22
568,1.0,0.0,23
569,4.0,4.0,22
570,5.0,7.0,22
571,8.0,10.0,19
572,5.0,4.0,23
573,7.0,6.0,24
574,1.0,3.0,20
575,6.0,7.0,19
576,1.0,2.0,22
577,2.0,3.0,18
578,9.0,10.0,21
579,10.0,10.0,19
580,9.0,8.0,22
581,1.0,3.0,20
582,0.0,0.0,22
583,8.0,9.0,19
584,3.0,5.0,24
585,10.0,9.0,24
586,8.0,10.0,20
587,7.0,8.0,21
588,2.0,1.0,20
589,6.0,8.0,22
590,1.0,2.0,24
591,9.0,10.0,23
592,7.0,5.0,22
593,4.0,4.0,21
594,8.0,10.0,18
595,1.0,3.0,19
596,5.0,5.0,22
597,8.0,6.0,19
598,6.0,8.0,24
599,3.0,3.0,21
600,1.0,2.0,24
601,5.0,3.0,24
602,9.0,10.0,19
603,6.0,8.0,21
604,9.0,8.0,19
605,9.0,10.0,20
606,8.0,10.0,19
607,4.0,2.0,18
608,2.0,2.0,20
609,5.0,5.0,24
610,6.0,4.0,22
611,4.0,2.0,22
612,3.0,2.0,23
613,3.0,3.0,22
614,2.0,0.0,23
615,0.0,0.0,20
616,7.0,5.0,23
617,9.0,10.0,22
618,6.0,4.0,23
619,6.0,5.0,21
620,3.0,5.0,18
621,10.0,10.0,23
622,9.0,10.0,24
623,7.0,8.0,23
624,8.0,8.0,24
625,0.0,0.0,21
626,5.0,6.0,24
627,9.0,10.0,24
628,1.0,0.0,24
629,7.0,9.0,21
630,3.0,2.0,19
631,0.0,0.0,21
632,5.0,7.0,20
633,7.0,6.0,18
634,10.0,10.0,21
635,0.0,2.0,19
636,3.0,2.0,18
637,5.0,3.0,20
638,7.0,6.0,21
639,1.0,0.0,22
640,5.0,7.0,24
641,2.0,1.0,20
642,7.0,8.0,20
643,8.0,9.0,19
644,7.0,9.0,20
645,6.0,7.0,24
646,2.0,3.0,20
647,2.0,0.0,20
648,1.0,1.0,18
649,0.0,1.0,19
650,5.0,3.0,19
651,0.0,0.0,23
652,0.0,0.0,19
653,9.0,8.0,19
654,4.0,3.0,23
655,0.0,0.0,23
656,0.0,1.0,20
657,7.0,7.0,20
658,5.0,5.0,23
659,2.0,3.0,24
660,8.0,10.0,23
661,10.0,10.0,23
662,10.0,10.0,19
663,5.0,5.0,22
664,4.0,6.0,19
665,3.0,3.0,22
666,6.0,8.0,20
667,2.0,2.0,21
668,1.0,2.0,20
669,3.0,3.0,19
670,6.0,8.0,21
671,9.0,7.0,23
672,1.0,0.0,24
673,9.0,10.0,24
674,7.0,9.0,20
675,5.0,5.0,22
676,1.0,0.0,24
677,2.0,0.0,20
678,8.0,9.0,19
679,9.0,9.0,20
680,3.0,1.0,22
681,3.0,3.0,21
682,1.0,2.0,19
683,7.0,7.0,21
684,2.0,2.0,24
685,3.0,3.0,22
686,5.0,4.0,22
687,3.0,1.0,21
688,8.0,8.0,18
689,8.0,9.0,24
690,10.0,10.0,18
691,2.0,0.0,21
692,5.0,3.0,20
693,10.0,10.0,18
694,6.0,7.0,19
695,0.0,0.0,21
696,4.0,3.0,19
697,10.0,9.0,18
698,6.0,7.0,22
699,9.0,9.0,22
700,5.0,6.0,18
701,6.0,7.0,18
702,8.0,6.0,23
703,7.0,5.0,18
704,7.0,7.0,20
705,3.0,4.0,22
706,0.0,2.0,24
707,5.0,6.0,18
708,2.0,1.0,21
709,5.0,3.0,21
710,1.0,0.0,21
711,4.0,2.0,19
712,5.0,7.0,21
713,9.0,10.0,18
714,0.0,0.0,19
715,9.0,10.0,20
716,6.0,5.0,22
717,1.0,0.0,21
718,8.0,10.0,22
719,6.0,7.0,18
720,9.0,9.0,20
721,1.0,2.0,21
722,9.0,8.0,23
723,0.0,0.0,20
724,5.0,4.0,21
725,0.0,0.0,20
726,10.0,8.0,18
727,4.0,6.0,21
728,0.0,0.0,20
729,1.0,0.0,24
730,4.0,4.0,19
731,2.0,2.0,18
732,7.0,8.0,21
733,2.0,0.0,19
734,6.0,5.0,22
735,6.0,4.0,23
736,5.0,5.0,18
737,5.0,7.0,20
738,2.0,3.0,22
739,6.0,5.0,19
740,2.0,2.0,19
741,4.0,6.0,22
742,7.0,9.0,22
743,8.0,9.0,20
744,3.0,5.0,20
745,0.0,2.0,23
746,3.0,1.0,23
747,1.0,2.0,22
748,1.0,3.0,19
749,7.0,7.0,24
750,8.0,6.0,23
751,1.0,2.0,19
752,10.0,10.0,23
753,9.0,8.0,22
754,5.0,7.0,22
755,4.0,3.0,24
756,3.0,1.0,21
757,3.0,5.0,20
758,8.0,7.0,19
759,9.0,10.0,20
760,5.0,4.0,20
761,1.0,0.0,23
762,9.0,7.0,19
763,2.0,3.0,21
764,1.0,1.0,21
765,1.0,1.0,18
766,6.0,8.0,19
767,8.0,8.0,18
768,2.0,3.0,22
769,5.0,4.0,23
770,1.0,1.0,24
771,2.0,4.0,18
772,5.0,6.0,20
773,5.0,3.0,23
774,10.0,8.0,20
775,4.0,2.0,21
776,3.0,2.0,21
777,7.0,9.0,18
778,10.0,8.0,19
779,1.0,0.0,18
780,8.0,6.0,21
781,10.0,9.0,19
782,10.0,10.0,18
783,9.0,9.0,18
784,10.0,8.0,18
785,4.0,3.0,24
786,5.0,4.0,19
787,9.0,8.0,20
788,9.0,7.0,18
789,3.0,2.0,22
790,8.0,7.0,23
791,3.0,4.0,22
792,4.0,2.0,22
793,9.0,7.0,19
794,10.0,10.0,21
795,10.0,10.0,18
796,8.0,9.0,20
797,5.0,7.0,20
798,7.0,9.0,20
799,9.0,10.0,18
800,5.0,7.0,20
801,0.0,0.0,19
802,3.0,3.0,20
803,7.0,5.0,19
804,6.0,5.0,18
805,8.0,6.0,18
806,4.0,2.0,19
807,0.0,2.0,19
808,1.0,0.0,23
809,3.0,5.0,19
810,4.0,4.0,18
811,8.0,8.0,22
812,9.0,9.0,22
813,1.0,0.0,21
814,0.0,0.0,19
815,4.0,6.0,20
816,7.0,7.0,20
817,10.0,9.0,23
818,1.0,2.0,22
819,5.0,3.0,20
820,8.0,6.0,23
821,10.0,9.0,19
822,4.0,5.0,19
823,8.0,9.0,23
824,4.0,5.0,21
825,2.0,2.0,19
826,8.0,9.0,20
827,6.0,8.0,19
828,2.0,1.0,23
829,6.0,5.0,22
830,9.0,10.0,18
831,4.0,2.0,18
832,3.0,1.0,22
833,6.0,5.0,21
834,2.0,0.0,18
835,3.0,5.0,20
836,10.0,9.0,22
837,5.0,3.0,22
838,8.0,7.0,22
839,2.0,3.0,22
840,1.0,1.0,20
841,5.0,5.0,24
842,1.0,0.0,22
843,10.0,8.0,21
844,3.0,5.0,20
845,6.0,4.0,20
846,1.0,1.0,19
847,5.0,6.0,21
848,7.0,8.0,21
849,9.0,8.0,18
850,0.0,2.0,19
851,4.0,5.0,23
852,3.0,2.0,23
853,6.0,4.0,22
854,7.0,9.0,24
855,3.0,5.0,20
856,5.0,7.0,21
857,5.0,7.0,19
858,5.0,4.0,18
859,10.0,10.0,23
860,6.0,4.0,20
861,10.0,10.0,24
862,9.0,10.0,18
863,7.0,7.0,24
864,0.0,0.0,19
865,0.0,1.0,22
866,1.0,3.0,20
867,9.0,8.0,19
868,8.0,6.0,20
869,3.0,3.0,20
870,7.0,8.0,23
871,3.0,2.0,20
872,0.0,0.0,19
873,5.0,4.0,21
874,7.0,5.0,20
875,3.0,3.0,19
876,9.0,10.0,19
877,8.0,8.0,24
878,3.0,4.0,20
879,0.0,0.0,19
880,1.0,0.0,20
881,5.0,3.0,23
882,4.0,6.0,24
883,7.0,5.0,22
884,2.0,0.0,18
885,0.0,0.0,18
886,3.0,4.0,18
887,4.0,4.0,19
888,5.0,5.0,22
889,5.0,4.0,22
890,8.0,6.0,22
891,4.0,2.0,18
892,10.0,8.0,23
893,1.0,0.0,21
894,5.0,4.0,19
895,9.0,10.0,19
896,3.0,3.0,20
897,9.0,10.0,21
898,3.0,5.0,21
899,8.0,6.0,18
900,10.0,9.0,23
901,0.0,0.0,21
902,7.0,6.0,18
903,1.0,0.0,24
904,7.0,7.0,24
905,8.0,9.0,18
906,4.0,5.0,24
907,7.0,6.0,21
908,2.0,1.0,24
909,10.0,10.0,20
910,0.0,0.0,21
911,4.0,2.0,24
912,4.0,3.0,24
913,8.0,8.0,23
914,5.0,4.0,22
915,3.0,4.0,19
916,4.0,6.0,20
917,7.0,6.0,20
918,3.0,2.0,24
919,4.0,6.0,19
920,2.0,3.0,23
921,0.0,0.0,18
922,6.0,4.0,19
923,7.0,6.0,19
924,0.0,0.0,19
925,8.0,9.0,23
926,9.0,10.0,22
927,1.0,0.0,21
928,9.0,7.0,20
929,3.0,3.0,20
930,1.0,3.0,19
931,9.0,9.0,20
932,1.0,3.0,20
933,10.0,10.0,18
934,10.0,10.0,22
935,9.0,8.0,21
936,7.0,7.0,18
937,0.0,0.0,22
938,10.0,10.0,20
939,8.0,7.0,19
940,7.0,5.0,23
941,7.0,5.0,23
942,1.0,1.0,18
943,9.0,10.0,20
944,8.0,7.0,22
945,2.0,0.0,23
946,4.0,5.0,21
947,5.0,5.0,22
948,4.0,6.0,22
949,10.0,8.0,18
950,8.0,10.0,21
951,0.0,0.0,23
952,0.0,2.0,20
953,0.0,0.0,20
954,0.0,0.0,23
955,5.0,4.0,23
956,1.0,0.0,21
957,2.0,2.0,19
958,7.0,9.0,18
959,4.0,6.0,18
960,9.0,10.0,23
961,2.0,2.0,20
962,10.0,8.0,19
963,10.0,10.0,22
964,1.0,3.0,18
965,2.0,4.0,22
966,6.0,7.0,24
967,8.0,7.0,22
968,1.0,0.0,20
969,3.0,5.0,23
970,0.0,0.0,20
971,7.0,7.0,22
972,4.0,5.0,24
973,1.0,1.0,19
974,2.0,1.0,21
975,4.0,6.0,22
976,7.0,7.0,20
977,1.0,1.0,23
978,1.0,0.0,21
979,3.0,1.0,18
980,5.0,6.0,20
981,4.0,2.0,18
982,0.0,0.0,18
983,0.0,0.0,19
984,1.0,3.0,19
985,9.0,7.0,18
986,5.0,7.0,20
987,4.0,2.0,21
988,4.0,3.0,23
989,5.0,3.0,23
990,6.0,7.0,18
991,7.0,6.0,20
992,0.0,0.0,18
993,7.0,9.0,24
994,8.0,8.0,18
995,6.0,7.0,20
996,6.0,8.0,19
997,5.0,4.0,24
998,2.0,0.0,23
999,4.0,3.0,20
1000,5.0,4.0,21
1001,0.0,0.0,19
1002,7.0,8.0,24
1003,2.0,2.0,24
1004,2.0,0.0,23
1005,0.0,0.0,19
1006,10.0,10.0,22
1007,8.0,8.0,19
1008,9.0,7.0,21
1009,6.0,7.0,21
1010,10.0,10.0,18
1011,6.0,6.0,22
1012,3.0,3.0,22
1013,2.0,1.0,20
1014,4.0,4.0,19
1015,6.0,8.0,22
1016,3.0,3.0,21
1017,3.0,5.0,19
1018,2.0,0.0,18
1019,5.0,7.0,21
1020,8.0,10.0,20
1021,0.0,0.0,23
1022,7.0,5.0,22
1023,0.0,0.0,23
1024,5.0,6.0,20
1025,9.0,10.0,18
1026,6.0,8.0,20
1027,5.0,3.0,19
1028,6.0,7.0,21
1029,1.0,1.0,21
1030,8.0,8.0,21
1031,9.0,9.0,24
1032,6.0,5.0,23
1033,4.0,5.0,20
1034,10.0,10.0,18
1035,4.0,3.0,20
1036,3.0,2.0,24
1037,7.0,9.0,18
1038,2.0,0.0,21
1039,0.0,2.0,22
1040,8.0,9.0,22
1041,4.0,4.0,20
1042,10.0,10.0,20
1043,7.0,8.0,19
1044,9.0,8.0,20
1045,3.0,2.0,18
1046,4.0,5.0,24
1047,8.0,9.0,20
1048,4.0,6.0,21
1049,1.0,0.0,23
1050,2.0,3.0,23
1051,8.0,10.0,22
1052,4.0,3.0,18
1053,2.0,2.0,20
1054,7.0,5.0,18
1055,9.0,10.0,18
1056,3.0,1.0,23
1057,1.0,0.0,22
1058,3.0,5.0,20
1059,0.0,0.0,19
1060,7.0,9.0,24
1061,9.0,7.0,21
1062,3.0,1.0,22
1063,10.0,10.0,19
1064,5.0,3.0,24
1065,2.0,4.0,24
1066,2.0,0.0,19
1067,9.0,10.0,21
1068,6.0,6.0,23
1069,2.0,3.0,19
1070,4.0,4.0,19
1071,4.0,6.0,20
1072,7.0,6.0,21
1073,6.0,5.0,23
1074,9.0,9.0,22
1075,5.0,3.0,23
1076,9.0,7.0,23
1077,7.0,9.0,20
1078,10.0,10.0,20
1079,2.0,0.0,22
1080,9.0,10.0,22
1081,3.0,3.0,19
1082,10.0,9.0,23
1083,4.0,2.0,18
1084,0.0,0.0,23
1085,4.0,2.0,18
1086,8.0,7.0,24
1087,8.0,10.0,22
1088,6.0,6.0,22
1089,7.0,8.0,21
1090,3.0,5.0,22
1091,2.0,3.0,19
1092,8.0,10.0,19
1093,2.0,4.0,19
1094,9.0,7.0,18
1095,10.0,10.0,23
1096,2.0,2.0,23
1097,9.0,10.0,20
1098,4.0,4.0,19
1099,9.0,10.0,18
1100,3.0,5.0,22
1101,1.0,3.0,23
1102,7.0,7.0,23
1103,2.0,1.0,21
1104,10.0,10.0,18
1105,9.0,7.0,22
1106,7.0,9.0,18
1107,1.0,3.0,22
1108,5.0,3.0,18
1109,2.0,3.0,19
1110,2.0,3.0,23
1111,1.0,0.0,20
1112,8.0,9.0,20
1113,0.0,0.0,23
1114,6.0,6.0,18
1115,2.0,0.0,19
1116,2.0,3.0,23
1117,9.0,10.0,21
1118,8.0,10.0,24
1119,2.0,4.0,21
1120,0.0,2.0,18
1121,4.0,6.0,24
1122,0.0,0.0,20
1123,6.0,4.0,24
1124,4.0,2.0,23
1125,3.0,4.0,20
1126,6.0,6.0,18
1127,5.0,3.0,23
1128,5.0,5.0,22
1129,6.0,5.0,21
1130,1.0,0.0,19
1131,1.0,0.0,22
1132,1.0,3.0,22
1133,1.0,0.0,24
1134,7.0,6.0,18
1135,8.0,10.0,19
1136,0.0,0.0,18
1137,9.0,10.0,18
1138,6.0,5.0,19
1139,2.0,3.0,19
1140,5.0,3.0,21
1141,6.0,6.0,20
1142,3.0,2.0,23
1143,7.0,5.0,23
1144,5.0,7.0,21
1145,1.0,3.0,19
1146,2.0,4.0,21
1147,8.0,9.0,18
1148,5.0,4.0,24
1149,6.0,7.0,24
1150,7.0,6.0,23
1151,4.0,6.0,19
1152,3.0,2.0,24
1153,7.0,5.0,23
