ancho_pantalla,alto_pantalla,velocidad_scroll,tiempo_carga_ms,so
1126.7586751838658,607.0722344038118,1067.2527179700278,826.6800302473603,0
1528.5051644788396,857.2382130648208,595.2985511149187,931.1894537942511,0
1637.2480057141647,743.414800336234,792.1289215905426,997.5734459982654,0
1351.5979756839333,771.7675038639331,758.5497057433674,999.6828621591274,0
1566.706579578405,960.9093967679412,865.0624528941444,1016.2160085111536,0
1438.3272050095268,765.5327331179392,832.3503156400428,844.7500934941236,0
1236.9760490789752,802.702040774247,747.118063589507,827.9460491262968,0
1438.279121101683,626.529181044201,733.8646717083717,660.8735512098594,0
1673.6073132931938,741.6396657178848,632.5323717223929,978.4828516765405,0
1358.8347921780096,841.1431254250322,948.1792373609763,1062.3568066985165,0
1678.9287311628013,581.355151939051,868.8806272399294,1142.3972519876895,0
842.0509791820512,792.1014111738851,937.6652296692706,945.7758951870761,0
1530.3805008750448,780.0949287173768,753.440579528673,785.0280340637146,0
1383.4094136476342,772.9544946704927,701.4746796958354,645.4355785065817,0
1306.1985299068265,892.4590678389892,638.2527400056158,1056.2500099625026,0
1384.3521553071005,808.1326217818225,853.837637561099,630.5585149833696,0
968.4862170798215,945.3686278027733,644.0310163207648,848.909388338435,0
1322.0656224324975,648.7692581287157,1077.2994603449824,866.3539758084531,0
1437.4225143023493,784.3109480662017,603.853612835984,889.5817293223471,0
1661.5788089483033,778.1360143667937,841.0490178818753,905.3703900053761,0
1262.3459563452705,639.6894607493904,1035.028206082068,920.7221334551363,0
1204.3012794213626,882.7554002509615,889.8634638895713,537.6955106882206,0
1265.6485912830926,1046.960796702338,826.3510568737669,902.198386480519,0
1549.0804235404148,765.9592710619403,654.7274529557156,565.5636638832184,0
1431.750221931937,828.6025305928521,592.7346217148445,1009.8327109636492,0
1260.0479592465922,778.1422170978393,915.5075163376379,816.7312266294582,0
1468.6534866226712,682.3698396111389,1025.922086116242,576.4444912164975,0
1385.415509869608,549.508766663758,734.1725014282742,777.8692983921936,0
1559.7289981065778,683.3071820285562,629.1407738575474,814.4886991223019,0
1225.5893812245295,600.9649942857923,431.27458541764724,1078.6049426332506,0
1300.4675706804464,972.4922493670941,652.8852734506194,929.4956612625367,0
1287.5783693735684,754.1868367292113,782.951473625144,951.666741652587,0
1073.2970103735763,726.4896805143395,1039.8684861255101,1077.1832451330902,0
1425.2240554129153,874.6984589745367,900.9700538349452,885.5783568113266,0
1418.2110544359778,633.3898676572935,845.7628107060129,1013.1281941548605,0
1367.022691328492,675.9763154394537,739.9820508048304,1002.5791670897988,0
1319.0825733249706,776.1686723098345,712.5251424116066,707.0295759645882,0
1082.925851589917,891.4522789708177,1010.8471396261946,1120.9475366444744,0
1281.8709354469281,828.2022054202546,830.1107811137584,686.9547329893958,0
1297.457096694646,797.7990171019059,484.6098962118467,1037.6049974216771,0
1205.5445461556762,777.374128228322,698.9690528154135,672.4390444641551,0
1333.7428576667983,816.028302663213,671.267595234256,990.1855182227509,0
1446.8101713629076,792.1983486155106,718.0603986233803,1179.287231722526,0
1743.237180242106,644.4033270267677,884.4365990427627,868.0532015174683,0
1400.9155625663677,773.5295065959782,783.8832677308626,861.546653572028,0
1417.5100781445528,639.1573609298697,788.4701889494507,991.5659998975274,0
1351.1108168467665,777.7299051480989,997.0209741987856,850.5905316056186,0
982.2457569401918,710.322247021411,695.5308365319968,1172.7418055614232,0
1360.6972249101566,1072.7257947339433,1079.6299288831024,928.8288374188044,0
1378.0460419882054,763.2126739497945,699.3038612943371,851.9745737668911,0
1858.6484224970573,599.4912520486093,813.3797294918857,818.9571708156475,0
1327.5278070437755,751.8983747187691,757.819460689585,760.0577294740469,0
1426.3094684667226,830.3230494765465,818.5128700251441,805.8367519863766,0
1359.0576460589514,968.8036735383029,866.6887992609693,847.3989909512105,0
1132.2643924760937,697.2657120073538,865.0752860133315,826.854138975213,0
1594.5645629030041,578.1086431171632,687.032400406913,801.2737088794345,0
1516.3866065373547,866.0204413717178,631.5627983828645,1214.826184552866,0
1524.2063894086093,602.3281552920419,1175.4757686358566,745.4857385265765,0
1184.1225090410521,715.6613470191018,727.402349059917,921.9948881469262,0
1646.5588621872198,737.0855417386807,904.881865800798,988.8781514641308,0
1085.6297874415438,759.6439856039871,558.8538034215205,994.5161993375599,0
1483.371418760054,850.6997348489202,758.0580920142985,891.2089386326292,0
1804.0911251619957,685.9638861256335,780.9200924026336,863.8946142229036,0
1167.8927349738624,735.1524897399887,870.9222604891748,967.732123685926,0
1252.7404540794455,766.2875576460734,391.63187885120914,939.9782474967301,0
1385.9302730175282,785.9517549022546,824.9210919617497,861.156174784873,0
1265.3048691767601,779.7392609649507,627.5387816948161,665.7182142413353,0
1055.8673137867736,820.3206930267096,848.6518566792386,829.8114416500129,0
1379.7125949612055,869.2607411570085,644.5506204742755,728.0174754438813,0
1153.539257254779,815.1160938781162,671.6775956111628,799.9260674900511,0
1460.7184861270364,822.4302628211062,758.9558584410098,904.9834857775439,0
1182.1151531532394,578.1332199904227,642.1505795595207,953.8104215994924,0
1675.986881003508,774.0273238998817,728.6698329896967,1167.067912693861,0
1209.3493415327525,825.540905760193,620.9936347185027,819.3890431644279,0
1301.587696758865,855.472943348454,525.0244322451908,1016.1938452912726,0
1528.703443473934,684.9179070919447,952.6935578644039,945.8940036656754,0
1119.827136713209,688.9152870133626,605.5926960764108,1094.3996505959685,0
1411.4919869208259,699.1079189659682,773.1978668588025,986.4343079393439,0
1627.4285508564856,832.3696679869612,912.9336622240677,748.7277859070525,0
1044.5033530877545,892.065726590905,707.7583846225936,641.5430956063153,0
1402.9267717064608,719.1047871250078,676.2251150381693,946.6892549501257,0
1417.9765588496848,876.9554776352459,833.9357133001132,820.7323503149414,0
1522.364574355462,782.8175770997514,967.6900734090727,752.9529381074104,0
1118.6098578243837,753.0857067405077,624.6027102370297,709.8633443200383,0
1101.9086773831448,742.6338924218437,777.4778251973842,924.1463246380733,0
1470.3883131233795,857.5933637522588,540.1258107549008,1126.1561548970049,0
1425.3969346466372,807.0693380144484,741.0198494476715,838.6991481440938,0
1416.0985700691754,1041.0990513177164,805.1307026807114,988.5405466612983,0
1435.289641899395,665.7330428403211,671.8063037367401,884.6600474673611,0
1229.9950556843019,830.1722042435971,731.4512249262152,706.5926866344911,0
1412.4507394322006,704.4958788226185,588.7659847538825,1010.2217015265626,0
1424.6144946597362,663.6855615613628,811.5617917072241,735.7961933958943,0
1223.1297163947265,766.6959435558033,958.3541373324724,903.2439945890347,0
1739.1549022289514,784.4822975288444,635.4284195344304,848.7719377492042,0
1460.7665841823575,1118.1808266072112,706.5992350171425,1033.9616151848538,0
1127.7393005594704,745.9025021180157,875.3819369681273,741.277351129397,0
1497.310721726766,632.378552461838,981.8136078984104,958.6304861702939,0
1171.0636659545357,800.7612860993263,576.0215281686603,774.0303888976948,0
1523.4169207484904,519.0431954944358,774.6822893876076,823.3342181506822,0
1597.7191158014807,756.9651860874881,842.4696233479287,354.7199658689847,0
1201.863536329658,769.9230338754193,784.6915414056728,1213.8147857426864,0
1558.6752258488643,863.3520459534254,428.4811899684369,982.5835399239347,0
1448.5561853872996,884.8346699313416,875.1635013963157,784.8978771092753,0
1530.4120319988979,707.5716457310739,1027.9004526635965,731.3016467500508,0
1745.3585965307896,749.9263182444081,817.4992626754255,825.6526870680989,0
1316.9223767994258,676.0655003267195,645.3340920058605,1007.5319302229177,0
1215.252767128502,632.6324934230768,723.0309130453576,616.1872611622612,0
1188.0971140748952,805.1873735256761,1065.486960148339,878.7623371058493,0
1202.8379430069124,615.1697341684081,936.4943811290838,1165.596280869401,0
1350.5796581171792,718.2447719313765,896.0039927576494,729.9080496048293,0
1434.2303949633288,648.5791248120915,853.4618875301564,912.0577558145483,0
1421.3381598660037,833.9619823548312,700.8294331713541,1230.4964722886637,0
1531.4366498072047,984.1716119119785,769.9143229016347,994.8227444536159,0
1368.6003783755814,611.8094420636003,788.3115896482226,918.8885730728183,0
1656.7068154314634,545.6377820522916,882.4361474096665,975.9954682363505,0
1313.0686333524088,753.0135737579919,1026.3378341400355,839.8701997485447,0
1910.0338333179238,769.883735514931,967.7507205189692,1094.944692795516,0
1491.1334695530013,794.2391168108758,587.092346630594,840.1004965649682,0
1194.5684887167436,714.4415381718786,833.5992453351573,606.1227586896034,0
1151.8215003877776,743.9232841409482,910.5145017751845,841.304534408931,0
1462.494483048637,812.1012492648723,892.8290495216953,754.9898205184945,0
1321.3074429348299,892.8517071173807,705.6149354918871,857.8208981703856,0
1508.8000988184185,533.394147561806,1237.1163823652541,861.1373911379054,0
1460.647524914709,723.7272673162246,608.4373156503322,1079.613479970736,0
1351.4342174686255,793.6570552729277,637.5217330000925,1004.2939089996578,0
1196.6412563863191,657.8428674467117,835.0392621892364,939.4898231363095,0
1063.030555062827,975.7403558120759,1117.520458244578,899.5581883001107,0
1276.6970095865959,691.7508143725515,674.5707723943743,741.1712986713009,0
1537.2797588646945,763.044877559126,760.1257451529511,572.8237143501484,0
1408.8187488260407,834.7226516210749,961.5940509523539,916.9740017089175,0
1116.8522442576025,697.0458253437727,797.3206767668399,1019.1961805360488,0
1400.6361851702363,546.41123426347,749.8094218204557,883.7499175133116,0
1443.0634759457673,716.561456770016,884.844935283008,819.771851581995,0
1189.2285127597734,891.5328667112449,840.877698534439,969.6753247821318,0
1396.7450211891055,727.5725847857834,954.5658178455187,887.500169906348,0
1377.6417436892,666.4278838249226,993.7203333598045,1152.8616287960942,0
1137.4059404338755,879.0806651403266,846.0504590008043,1084.9092513102428,0
1437.5574720696566,728.3070124772337,843.7599088067464,1043.9262085534995,0
1478.1569052736468,706.7807023619739,832.11664734292,1013.6601171314855,0
1582.6102486350553,785.9347307595972,873.3695834973931,706.4748878322814,0
1576.7604104069806,860.4900251542545,808.2755956807196,999.4490553078899,0
1090.4661264085817,1053.8056238079055,799.9087276516566,956.4488936469863,0
1178.4349920169755,867.2683329188908,979.4940681240863,990.9637092586745,0
1469.0070534417318,907.1807959666013,1027.4174270532565,973.8914230219578,0
1468.7571901824417,707.2840561214574,573.8670583049868,967.9143881772098,0
1469.0095372612095,644.8958272836628,801.5031727610854,1305.1299704324392,0
2136.5462981309443,775.4797619542948,696.6958349832148,888.5721495072121,0
1480.1781021386334,780.8603898311516,753.3542800270892,1040.4506071243995,0
1593.1131280361199,638.5784710362484,860.3774314602982,829.3515284603995,0
1556.8003526986404,746.9646564115185,900.4157557313703,1018.5962375831508,0
1496.2782502611597,815.9181122062957,783.1810334582983,1040.8979835348682,0
1302.946151071931,811.2472074021696,512.9989497915795,954.6639115703022,0
1517.7938440986536,828.5145424061127,655.2431629135731,1150.387041356475,0
1211.4349570924855,802.9157676164932,934.4749505300249,767.3585945459374,0
1318.6362786519983,707.1589608875934,388.93603669476033,826.9168587497667,0
1268.9272904341792,706.3319248021388,978.1140727523,931.8570129035235,0
1382.3748278772646,624.1258322407349,878.1844985966812,1032.1210280226333,0
1828.9317133347017,982.1730047022114,997.4264122295033,926.91442819424,0
992.5469614816504,769.6140437543152,770.2146219678559,1092.8638554765848,0
1503.2520380749027,741.0176333046178,490.7891863965643,800.7465193550521,0
1043.4568257620697,656.544950225705,864.5543962259746,728.9132265767169,0
1271.6136268421133,1120.2789482793335,991.1979686057512,946.2192504804757,0
1583.790119393473,639.2006361332526,938.7082708270132,888.4229585829455,0
1378.8560038190926,716.5382489272712,700.5962774767947,981.429558053733,0
1150.4510444141388,817.9004203543273,813.014161319397,895.8896563700245,0
1222.9392581480063,840.0255558893133,720.0745596830114,848.9970314064815,0
1501.9195497869352,882.9518466258821,677.1100303715941,888.7593642414415,0
1219.9266736565726,984.9130209323116,943.3082856769777,904.3273342189777,0
1409.2917179163949,828.7389186552855,620.3701533102256,854.2528050227504,0
1375.1143679807628,641.2763040039999,665.9275354127581,869.5301930514858,0
1235.6799304788365,737.1665849853862,634.3961549791422,839.4609994519635,0
1794.788817865065,804.9398847016662,576.462871505143,1028.499767980411,0
1492.7838044636023,1016.1871249806989,821.9621437763905,929.1031506758699,0
960.9714826684785,600.2633425890843,974.2254572722964,1238.512870825315,0
1403.2908629538856,912.3091806270273,772.2684865632101,924.1056826917693,0
1233.6427070463224,789.5897243455701,574.137829915375,817.3713794507007,0
1536.4866669592448,868.5396642275377,925.9916809613042,1300.6013062294596,0
1207.4958523134599,755.7606340036882,1052.8552631052457,962.0439566571503,0
1343.0527117066201,666.9080843848408,703.0636513780108,1048.5187180339226,0
1466.9974557960913,858.1047335281598,728.2168599923423,988.8154474803737,0
1539.1510388340243,846.5317232526745,877.3490945125092,993.4516543946623,0
1125.9407185888447,884.6468358887666,1043.2810621677577,980.3481077028712,0
1299.0997528318103,766.4034437545638,722.024878141216,734.6873152835902,0
1271.0109377678089,696.0213572016181,600.1325328502693,955.1293571342118,0
1235.3341534852575,580.945560597139,894.7127909408609,701.2708044224642,0
1719.0908480562193,866.3247921767288,919.8602109713449,873.8455745381199,0
1446.9963421921912,818.8667378932784,800.919717565284,791.1573815155069,0
1113.823209132991,652.1060840563249,716.2800110513824,953.6205278773086,0
1549.572389410955,703.3711592044051,949.156809648807,950.1189371007351,0
1790.4312394025267,711.9889425658272,879.2054006821946,972.171883614778,0
1572.4930521102294,590.0418681621098,684.734672464476,943.0944859123631,0
1062.1260068091974,669.8781124073839,807.3642096958507,808.9761987320402,0
1269.1531854267498,631.9403571832374,597.2438701963031,860.8494765972481,0
1619.3822298373245,718.5025185734476,902.883568465688,1038.0594241881727,0
1224.4661068762439,679.3563002004524,760.6649645925717,1060.17850159416,0
1454.7638856292456,572.7594094959902,734.6433751422894,727.9825352060176,0
1520.9268106858674,1010.7108276683377,795.0688272271349,670.3608551231031,0
1180.6139056843833,918.3048877235077,806.0461548995372,790.9665925192932,0
1354.09492878764,674.5176694176017,934.239509234834,1056.7811373048376,0
717.7465319861855,800.6905675984332,888.6635796987832,1082.2326045274551,0
1161.122471733142,818.0958107785553,776.5386081810796,761.2932179398242,0
1315.486369721368,910.9303025728173,914.5502224578493,946.0964030604507,0
1116.44336360703,669.7673968007906,860.1105880537419,1175.164699971013,0
1692.482260786327,899.0528140778911,736.0100545570945,962.2967215860501,0
1079.9717244078734,702.2513634951678,781.2922762645271,1113.225492784964,0
1277.9911026606032,607.6965114997664,777.7665666735319,1049.8089855124647,0
1392.1481154572182,854.8963871177397,875.7892014761303,763.4701940658134,0
1654.254657813223,922.8910108946914,744.9466077917538,871.5027864754383,0
1078.827569764112,1078.549076823682,741.438622036755,905.2131717437771,0
1598.632750430992,624.0329681891744,1095.3135964150938,915.620008203201,0
1368.0466122039174,851.8703622096947,940.9603222620656,1037.4493430157856,0
1169.6982697904098,718.823850744776,685.9099003362292,961.3027143413112,0
1458.4206948526542,862.0030452628838,885.6411490913298,459.5698584332827,0
1405.811939114694,591.54125385225,817.7525098482765,703.0739590360911,0
1245.956624568241,616.4676269161723,858.7326762890141,571.8928627535936,0
1379.960416998004,674.8950212200219,820.6011986847657,926.3047860983002,0
1288.9372806276479,777.4756854801701,978.4463968227853,936.0731474201641,0
1388.7034690502496,691.0702480153974,851.8430516977169,942.4837437916078,0
1498.4261349042094,847.0865212696103,790.6866952678569,756.1607598428076,0
1683.2033632290704,891.2273541909498,956.3285865474526,1001.1216007679984,0
1118.4369002346302,839.9493049494426,834.9927561631808,1007.4393744702794,0
1792.6066749312533,962.2545167593041,818.2217868993587,711.7276399192264,0
975.5824400954996,817.8991955346412,847.1033903729171,680.0942697826691,0
1335.6429809928834,621.9723947591799,785.9586464950451,899.9802470659594,0
1483.6634412969154,931.6051816246007,801.3840489493203,1168.7673410420039,0
1422.1983735470064,695.3812517272803,711.9958116857191,1154.9614113297964,0
1241.4600960358812,877.2502199622684,687.3249170564181,984.5106540672078,0
1324.3755499285448,956.8481059866127,650.214442027634,790.5004992629886,0
1267.3998130682335,822.8025612876479,591.2025069804386,1033.0263989232878,0
1248.1270486111578,588.460942420242,668.0423957923165,832.1363602786438,0
1535.920419404205,657.814540018825,773.8599448299611,784.8739444989284,0
1437.4030971930094,926.7293360262163,815.4676373668456,578.4049752567009,0
1227.4180809478692,747.7052777228621,759.3055155278539,915.357329752148,0
1545.91997508665,777.5488241930599,446.6444764808963,805.5198976293938,0
1427.4599041753218,859.0589299396331,1036.1879536643514,914.4645569292757,0
1528.572423767792,851.5587434496388,962.9720184335572,555.0963455644408,0
1491.9257683847225,801.4559774862553,866.8639776825693,925.4740008875531,0
1200.2009978155857,742.9597954535441,1086.12360088299,535.3318254042558,0
1253.9637919606062,730.4797865121171,653.3953823774434,1063.191037990283,0
1515.4587210246523,870.9478590349612,1083.1437680939007,978.2836851202627,0
1488.0740530866929,834.4283437281351,655.2178884874178,858.2002842863118,0
1361.8196812071703,737.1239999258653,835.8106887937034,984.4079790123119,0
1389.4654766617564,897.8534775591769,608.9244012298693,753.2888606004672,0
1621.532979157685,752.515906184426,802.204114331655,910.8563273422338,0
1247.685722232834,665.8005390798728,857.9249746997583,1019.2161057690504,0
1475.4194762340076,676.9235161315986,776.7964503298168,435.8566126362916,0
1325.5614695132213,650.551099642828,907.0816166135206,832.9163460483715,0
1322.463759354556,735.3107980075575,814.8521674230886,896.6033804795438,0
1585.7553703974381,916.0469134003431,721.6377907433737,870.555957338135,0
1531.083269797606,671.388578276339,714.9780023296491,1118.5652739341108,0
1528.7019272001278,790.6170913221723,921.6370658923545,731.4148312615673,0
1627.0957614308659,689.1972785247104,701.9386955289549,806.8261134832156,0
1370.2007683265517,736.7629150474274,937.3104455727405,612.6196460537328,0
1502.3905942589927,586.7950545617698,983.4067689247896,1126.5429976909718,0
1303.9466486813087,741.5354125012155,549.6929206480805,863.05647860868,0
1430.8332704976883,744.7553544234046,969.9389580951552,834.238666794494,0
1339.971389126463,832.8345532842834,1109.063404766705,892.1275976533929,0
1385.3991929985436,794.7937095906444,837.8005641802893,995.4353742645486,0
1485.0314050873826,624.1929450057546,889.8626277942234,952.1045105274187,0
1202.3558633533055,898.1037892852252,955.5507986553738,1297.182632033563,0
1784.477455137092,793.2363648266395,758.6776527231467,968.0903832605662,0
1164.7965237000597,791.8072220612984,827.3420335306805,830.2131856246378,0
1123.1622774424536,766.8981175937834,602.8700705565336,815.7964893714079,0
1597.6221747000136,705.8691063333337,820.7952542795676,841.0861571374786,0
1524.3325387925872,794.1362807698472,874.7167993466812,674.7244613055243,0
1490.8239634104311,825.0706123114298,877.4244534389704,905.9796311237379,0
1491.6691018528559,558.3725170385334,959.8137085396371,1017.5202159313376,0
1363.5506454306171,703.3486995184685,683.7796732796706,807.9954599065146,0
1186.5491257028336,737.4063635515693,720.1089864989756,778.8929915573833,0
1381.1609116387453,798.7404726833133,1084.3261018987032,1127.3917719441351,0
1230.5676576975777,911.1973207112551,777.4507439354435,686.0275265068252,0
1561.0239466835503,675.3911022483861,830.0050680968492,589.8272435284048,0
1336.5885236995723,708.2445783818589,789.9484937412168,727.0647084528925,0
1200.9005606414976,706.495906722414,676.7478760542466,668.9350924313555,0
1301.7228316694013,671.816689187455,1043.529381633771,957.9339096156873,0
1448.5862908551248,726.3376205865285,720.8447882119092,845.894324932564,0
1253.255089439205,860.4962663985566,630.9071714439606,867.046943246424,0
1201.5559208867137,641.5397405562785,732.3889584045872,1072.9401265462159,0
1414.7374422983826,819.3377274183484,499.74409974117,796.2997708255836,0
1414.9933142217446,563.7717323977997,702.3068802525228,1016.2634117618461,0
1264.611364925774,700.6394404269353,654.780710322151,1126.6984198804805,0
1271.7923388763354,728.4612839738417,892.6142946390987,831.6506252979509,0
1412.4099874715273,968.9831607496878,698.9878640660191,1010.5534283334471,0
1076.3831317005352,735.0237234296775,933.1705903368272,863.727313120653,0
1084.507245124689,503.8507831858898,1009.7725989603982,1038.6147193261183,0
1222.3111557495129,528.13333117665,917.1763004431399,664.2766218635591,0
1323.3105696576306,772.0835503616017,767.6917566709885,653.173163231198,0
1428.1815131196008,841.6525026947891,821.167174505839,841.3098427638689,0
1661.0712433899105,813.0547029152704,571.2522589783911,766.6612786410344,0
1537.5319246404038,788.1084126961189,779.9330941218141,822.4936335855172,0
1334.0122940073145,907.47115170068,670.934229789975,867.0710126329291,0
1362.1967584194622,703.2490535115442,904.1489571723948,1008.0020297754378,0
1165.4941270724382,875.3892667232191,1185.9128583866711,838.8509132151098,0
1362.297372801522,572.15821379683,874.9732453960714,776.4208034065371,0
1308.2682722159723,659.406260047432,501.3289776568,847.2729934861652,0
1430.543712067618,551.1550326081821,745.815471062844,784.6282080290073,0
1200.5538112895354,735.018563919625,818.3736388061682,759.8991746905929,0
1469.8693028482344,762.4486539280389,813.1036137890395,658.0474779634546,0
1672.5477826005156,781.6921790671823,690.378031158687,910.4217174331618,0
1344.2479703086285,775.4260023464562,836.7937613955403,814.694144010442,0
1446.3423444197883,656.6936003025926,613.6248744620918,1044.9418108852008,0
1504.0287983422224,745.1710986704142,658.2636915972399,682.890586191159,0
1285.7559056228326,588.3063997673102,896.8696462405567,818.6874667428182,0
1410.8184963620834,931.58747701587,647.6505153680262,1171.9360830988123,0
1368.518480156359,731.5648712522399,880.7317408238385,759.0585724353226,0
1385.5352197097664,709.3336657147571,594.5804338015913,864.5200121855814,0
1211.3980432289068,958.6728394132899,1064.7238825687605,717.6234025761947,0
1370.9020348517886,618.9304159740925,683.8595116393918,697.7358730828528,0
1465.59965824909,632.9295463161637,766.4500142294834,1132.0966474631518,0
1656.2287215590084,636.4535610157722,849.5919891635609,925.6559238955721,0
1557.8541652170413,759.8554341960622,715.1975071248359,920.0518257356435,0
1796.6364915023114,819.7957955565116,821.5108941606957,645.5525647325667,0
1212.53048742239,856.7610561741401,886.3035086780188,953.8112082162454,0
1540.4641273441357,1076.6394380993963,944.0919848755228,1073.6132918990738,0
1402.6684011476705,498.06810549590836,918.7246153959436,1072.4215591242794,0
1803.9605866435345,841.04827069493,774.2284304295989,1000.2499844409241,0
1204.3403429289697,701.1443312913323,778.0052338934596,730.5771633606894,0
1198.0556315638448,697.6301821333471,1152.366283703755,946.9685125789488,0
1246.1214709111955,693.6273446095347,942.4833602373938,1000.1377440714912,0
941.2208551380386,658.9476395030432,661.726451551968,630.8334622366648,0
1260.8489956638477,970.1429801524142,814.9982245648328,731.8080612777323,0
1214.1734676892604,869.0756792416684,749.7285291832711,1033.2235982615161,0
1396.0787572952415,770.7835174268849,779.6998649115335,1031.4068665007892,0
1434.351195155432,930.12189029844,615.5757263437868,667.7125449567911,0
1741.2341678431771,586.4965241641349,738.211514842107,1019.2532188903759,0
1556.08476763721,608.3153842402888,1071.733365979087,914.2955098730426,0
1250.6192688675194,506.64387213663747,886.8614451313255,1017.1513431910728,0
1186.3170657303285,684.0702551852055,426.325788777281,804.8218014849087,0
1464.3838343013012,787.4038232045704,982.5085238746921,996.7775244721353,0
1101.9533585958716,780.3430293518801,963.4444284363742,1026.5743161728437,0
1732.2917531708708,785.9210293271857,746.1072043540375,847.2997596816432,0
1601.8880241442573,598.6731802720701,907.5895315674823,902.6628819259929,0
1272.164869579059,864.3785691136826,671.0901183774199,802.7217555743019,0
1023.3730941818245,796.7553021886797,729.4616425600464,1147.745842302882,0
1636.7744748330826,855.9665137759198,1024.781954100478,881.9592091011351,0
1343.0920309494763,540.8685386891938,759.2404940195437,761.6963512234227,0
1613.5632623946924,805.3789030557348,519.5402507067513,792.6261129187875,0
